id,account_id,status,created_at,updated_at
998,91,completed,2012-08-06 05:15:40,2012-08-06 05:15:40
999,91,completed,2012-08-06 05:15:54,2012-08-06 05:15:54
1000,91,completed,2012-08-06 05:16:05,2012-08-06 05:16:05
1001,91,completed,2012-08-06 05:16:29,2012-08-06 05:16:29
1002,91,completed,2012-08-06 05:16:41,2012-08-06 05:16:41
1003,91,completed,2012-08-06 05:16:52,2012-08-06 05:16:52
1004,91,completed,2012-08-06 05:17:02,2012-08-06 05:17:02
1005,91,completed,2012-08-06 05:17:39,2012-08-06 05:17:39
1006,91,completed,2012-08-06 05:17:55,2012-08-06 05:17:55
1007,91,completed,2012-08-06 05:18:08,2012-08-06 05:18:08
1008,91,completed,2012-08-06 05:18:18,2012-08-06 05:18:18
1009,91,completed,2012-08-06 05:18:36,2012-08-06 05:18:36
1010,91,completed,2012-08-06 22:09:17,2012-08-06 22:09:17
1011,85,completed,2012-08-07 00:36:31,2012-08-07 00:36:31
1012,85,completed,2012-08-07 01:02:21,2012-08-07 01:02:21
1013,82,completed,2012-08-07 23:35:54,2012-08-07 23:35:54
1014,86,completed,2012-08-07 23:35:54,2012-08-07 23:35:54
1015,82,completed,2012-08-07 23:40:17,2012-08-07 23:40:17
1016,82,completed,2012-08-07 23:44:55,2012-08-07 23:44:55
1017,85,completed,2012-08-07 23:45:40,2012-08-07 23:45:40
1018,86,completed,2012-08-07 23:45:43,2012-08-07 23:45:43
1019,85,completed,2012-08-07 23:46:15,2012-08-07 23:46:15
1020,82,completed,2012-08-07 23:46:18,2012-08-07 23:46:18
1021,85,completed,2012-08-07 23:46:56,2012-08-07 23:46:56
1022,85,completed,2012-08-07 23:47:33,2012-08-07 23:47:33
1023,85,completed,2012-08-07 23:47:57,2012-08-07 23:47:57
1024,85,completed,2012-08-07 23:48:26,2012-08-07 23:48:26
1025,82,completed,2012-08-07 23:48:26,2012-08-07 23:48:26
1026,82,completed,2012-08-07 23:49:03,2012-08-07 23:49:03
1027,82,completed,2012-08-07 23:49:39,2012-08-07 23:49:39
1028,85,completed,2012-08-07 23:49:42,2012-08-07 23:49:42
1029,82,completed,2012-08-07 23:50:03,2012-08-07 23:50:03
1030,85,completed,2012-08-07 23:50:04,2012-08-07 23:50:04
1031,82,completed,2012-08-07 23:50:21,2012-08-07 23:50:21
1032,82,completed,2012-08-07 23:51:05,2012-08-07 23:51:05
1033,82,completed,2012-08-07 23:53:52,2012-08-07 23:53:52
1034,82,completed,2012-08-07 23:55:59,2012-08-07 23:55:59
1035,86,completed,2012-08-07 23:56:01,2012-08-07 23:56:01
1036,82,completed,2012-08-07 23:59:45,2012-08-07 23:59:45
1037,82,completed,2012-08-08 00:00:05,2012-08-08 00:00:05
1038,82,completed,2012-08-08 00:01:04,2012-08-08 00:01:04
1039,82,completed,2012-08-08 00:02:55,2012-08-08 00:02:55
1040,82,completed,2012-08-08 00:07:34,2012-08-08 00:07:34
1041,85,completed,2012-08-08 00:07:34,2012-08-08 00:07:34
1042,82,completed,2012-08-08 00:07:59,2012-08-08 00:07:59
1043,82,completed,2012-08-08 00:14:43,2012-08-08 00:14:43
1044,82,completed,2012-08-08 00:28:45,2012-08-08 00:28:45
1045,85,completed,2012-08-08 00:28:47,2012-08-08 00:28:47
1046,82,completed,2012-08-08 00:29:06,2012-08-08 00:29:06
1047,85,completed,2012-08-08 00:29:09,2012-08-08 00:29:09
1048,82,completed,2012-08-08 00:29:34,2012-08-08 00:29:34
1049,85,completed,2012-08-08 00:29:35,2012-08-08 00:29:35
1050,82,completed,2012-08-08 00:30:36,2012-08-08 00:30:36
1051,85,completed,2012-08-08 00:30:37,2012-08-08 00:30:37
1052,91,completed,2012-08-08 00:38:44,2012-08-08 00:38:44
1053,91,completed,2012-08-08 00:38:55,2012-08-08 00:38:55
1054,91,completed,2012-08-08 00:39:08,2012-08-08 00:39:08
1055,82,completed,2012-08-08 00:39:10,2012-08-08 00:39:10
1056,84,completed,2012-08-08 00:39:17,2012-08-08 00:39:17
1057,83,completed,2012-08-08 00:39:19,2012-08-08 00:39:19
1058,82,completed,2012-08-08 00:39:22,2012-08-08 00:39:22
1059,83,completed,2012-08-08 00:39:34,2012-08-08 00:39:34
1060,83,completed,2012-08-08 00:39:46,2012-08-08 00:39:46
1061,95,completed,2012-08-08 00:39:49,2012-08-08 00:39:49
1062,136,completed,2012-08-08 00:39:50,2012-08-08 00:39:50
1063,82,completed,2012-08-08 00:39:51,2012-08-08 00:39:51
1064,136,completed,2012-08-08 00:40:45,2012-08-08 00:40:45
1065,82,completed,2012-08-08 00:40:48,2012-08-08 00:40:48
1066,121,completed,2012-08-08 00:43:21,2012-08-08 00:43:21
1067,136,completed,2012-08-08 00:43:26,2012-08-08 00:43:26
1068,121,completed,2012-08-08 00:43:59,2012-08-08 00:43:59
1069,136,completed,2012-08-08 00:44:03,2012-08-08 00:44:03
1070,121,completed,2012-08-08 00:47:56,2012-08-08 00:47:56
1071,136,completed,2012-08-08 00:47:57,2012-08-08 00:47:57
1072,79,completed,2012-08-08 00:48:49,2012-08-08 00:48:49
1073,82,completed,2012-08-08 00:48:49,2012-08-08 00:48:49
1074,120,completed,2012-08-08 00:49:21,2012-08-08 00:49:21
1075,120,completed,2012-08-08 00:49:33,2012-08-08 00:49:33
1076,120,completed,2012-08-08 00:51:26,2012-08-08 00:51:26
1077,136,completed,2012-08-08 00:51:38,2012-08-08 00:51:38
1078,83,completed,2012-08-08 00:51:59,2012-08-08 00:51:59
1079,112,completed,2012-08-08 00:57:28,2012-08-08 00:57:28
1080,132,completed,2012-08-08 00:57:32,2012-08-08 00:57:32
1081,121,completed,2012-08-08 01:05:42,2012-08-08 01:05:42
1082,79,completed,2012-08-08 01:11:08,2012-08-08 01:11:08
1083,82,completed,2012-08-08 01:11:08,2012-08-08 01:11:08
1084,121,completed,2012-08-08 01:12:27,2012-08-08 01:12:27
1085,121,completed,2012-08-08 01:12:43,2012-08-08 01:12:43
1086,82,completed,2012-08-08 01:18:18,2012-08-08 01:18:18
1087,82,completed,2012-08-08 01:18:23,2012-08-08 01:18:23
1088,82,completed,2012-08-08 01:19:50,2012-08-08 01:19:50
1089,82,completed,2012-08-08 01:19:52,2012-08-08 01:19:52
1090,79,completed,2012-08-08 01:25:01,2012-08-08 01:25:01
1091,82,completed,2012-08-08 01:25:01,2012-08-08 01:25:01
1092,121,completed,2012-08-08 01:28:05,2012-08-08 01:28:05
1093,136,completed,2012-08-08 01:28:05,2012-08-08 01:28:05
1094,121,completed,2012-08-08 01:28:58,2012-08-08 01:28:58
1095,136,completed,2012-08-08 01:28:58,2012-08-08 01:28:58
1096,136,completed,2012-08-08 02:00:56,2012-08-08 02:00:56
1097,136,completed,2012-08-08 02:01:23,2012-08-08 02:01:23
1098,121,completed,2012-08-08 02:10:27,2012-08-08 02:10:27
1099,82,completed,2012-08-08 02:33:40,2012-08-08 02:33:40
1100,79,completed,2012-08-08 02:33:40,2012-08-08 02:33:40
1101,82,completed,2012-08-08 02:36:08,2012-08-08 02:36:08
1102,79,completed,2012-08-08 02:36:09,2012-08-08 02:36:09
1103,136,completed,2012-08-08 03:32:01,2012-08-08 03:32:01
1104,136,completed,2012-08-08 03:34:33,2012-08-08 03:34:33
1105,136,completed,2012-08-08 03:35:53,2012-08-08 03:35:53
1106,136,completed,2012-08-12 02:55:04,2012-08-12 02:55:04
1107,136,completed,2012-08-12 02:56:12,2012-08-12 02:56:12
1109,136,completed,2012-08-12 05:31:41,2012-08-12 05:31:41
1110,82,completed,2012-08-12 05:31:45,2012-08-12 05:31:45
1111,136,completed,2012-08-12 05:32:29,2012-08-12 05:32:29
1112,82,completed,2012-08-12 05:32:34,2012-08-12 05:32:34
1113,136,completed,2012-08-12 05:33:28,2012-08-12 05:33:28
1114,82,completed,2012-08-12 05:33:32,2012-08-12 05:33:32
1115,136,completed,2012-08-12 05:33:58,2012-08-12 05:33:58
1116,82,completed,2012-08-12 05:34:00,2012-08-12 05:34:00
1117,136,completed,2012-08-12 07:16:04,2012-08-12 07:16:04
1118,136,completed,2012-08-12 07:47:24,2012-08-12 07:47:24
1119,82,completed,2012-08-12 07:47:27,2012-08-12 07:47:27
1120,136,completed,2012-08-12 21:50:39,2012-08-12 21:50:39
1121,82,completed,2012-08-12 21:50:41,2012-08-12 21:50:41
1122,136,completed,2012-08-12 21:58:30,2012-08-12 21:58:30
1123,83,completed,2012-08-12 22:32:22,2012-08-12 22:32:22
1124,121,completed,2012-08-13 04:16:36,2012-08-13 04:16:36
1125,121,completed,2012-08-13 04:17:24,2012-08-13 04:17:24
1126,82,completed,2012-08-13 22:17:51,2012-08-13 22:17:51
1127,82,completed,2012-08-13 22:20:16,2012-08-13 22:20:16
1128,82,completed,2012-08-13 22:20:56,2012-08-13 22:20:56
1129,82,completed,2012-08-13 22:22:05,2012-08-13 22:22:05
1130,86,completed,2012-08-13 22:49:23,2012-08-13 22:49:23
1131,86,completed,2012-08-13 22:49:23,2012-08-13 22:49:23
1132,136,completed,2012-08-13 22:49:38,2012-08-13 22:49:38
1133,82,completed,2012-08-13 22:49:38,2012-08-13 22:49:38
1134,136,completed,2012-08-13 22:49:41,2012-08-13 22:49:41
1135,82,completed,2012-08-13 22:49:41,2012-08-13 22:49:41
1136,82,completed,2012-08-13 22:53:33,2012-08-13 22:53:33
1137,136,completed,2012-08-13 22:53:34,2012-08-13 22:53:34
1138,136,completed,2012-08-13 22:54:42,2012-08-13 22:54:42
1139,82,completed,2012-08-13 22:54:42,2012-08-13 22:54:42
1140,136,completed,2012-08-13 23:54:54,2012-08-13 23:54:54
1141,82,completed,2012-08-13 23:54:57,2012-08-13 23:54:57
1142,136,completed,2012-08-13 23:59:35,2012-08-13 23:59:35
1143,82,completed,2012-08-13 23:59:37,2012-08-13 23:59:37
1144,136,completed,2012-08-14 00:00:00,2012-08-14 00:00:00
1145,82,completed,2012-08-14 00:00:04,2012-08-14 00:00:04
1146,136,completed,2012-08-14 00:00:39,2012-08-14 00:00:39
1147,82,completed,2012-08-14 00:00:42,2012-08-14 00:00:42
1148,136,completed,2012-08-14 00:01:31,2012-08-14 00:01:31
1149,82,completed,2012-08-14 00:01:36,2012-08-14 00:01:36
1150,136,completed,2012-08-14 00:02:21,2012-08-14 00:02:21
1151,82,completed,2012-08-14 00:02:24,2012-08-14 00:02:24
1152,136,completed,2012-08-14 00:30:23,2012-08-14 00:30:23
1153,136,completed,2012-08-14 00:31:47,2012-08-14 00:31:47
1154,136,completed,2012-08-14 00:32:27,2012-08-14 00:32:27
1155,136,completed,2012-08-14 00:32:33,2012-08-14 00:32:33
1156,136,completed,2012-08-14 00:32:39,2012-08-14 00:32:39
1157,136,completed,2012-08-14 00:32:45,2012-08-14 00:32:45
1158,136,completed,2012-08-14 00:32:50,2012-08-14 00:32:50
1159,136,completed,2012-08-14 00:41:47,2012-08-14 00:41:47
1160,82,completed,2012-08-14 00:41:48,2012-08-14 00:41:48
1161,136,completed,2012-08-14 00:42:32,2012-08-14 00:42:32
1162,82,completed,2012-08-14 00:42:36,2012-08-14 00:42:36
1163,82,completed,2012-08-14 00:42:56,2012-08-14 00:42:56
1164,136,completed,2012-08-14 00:42:58,2012-08-14 00:42:58
1165,136,completed,2012-08-14 00:43:53,2012-08-14 00:43:53
1166,136,completed,2012-08-14 00:57:21,2012-08-14 00:57:21
1167,136,completed,2012-08-14 00:57:30,2012-08-14 00:57:30
1168,136,completed,2012-08-14 00:57:43,2012-08-14 00:57:43
1169,136,completed,2012-08-14 00:58:14,2012-08-14 00:58:14
1170,136,completed,2012-08-14 00:58:22,2012-08-14 00:58:22
1171,136,completed,2012-08-14 00:58:30,2012-08-14 00:58:30
1172,136,completed,2012-08-14 02:52:05,2012-08-14 02:52:05
1173,136,completed,2012-08-14 02:52:20,2012-08-14 02:52:20
1174,136,completed,2012-08-14 02:52:37,2012-08-14 02:52:37
1175,136,completed,2012-08-14 02:59:20,2012-08-14 02:59:20
1176,136,completed,2012-08-14 03:07:58,2012-08-14 03:07:58
1177,136,completed,2012-08-14 03:40:04,2012-08-14 03:40:04
1178,136,completed,2012-08-14 03:46:03,2012-08-14 03:46:03
1179,86,completed,2012-08-14 03:46:05,2012-08-14 03:46:05
1180,136,completed,2012-08-14 03:46:28,2012-08-14 03:46:28
1181,86,completed,2012-08-14 03:46:29,2012-08-14 03:46:29
1182,136,completed,2012-08-14 03:46:30,2012-08-14 03:46:30
1183,86,completed,2012-08-14 03:46:31,2012-08-14 03:46:31
1184,136,completed,2012-08-14 03:46:32,2012-08-14 03:46:32
1185,86,completed,2012-08-14 03:46:32,2012-08-14 03:46:32
1186,136,completed,2012-08-14 03:46:34,2012-08-14 03:46:34
1187,86,completed,2012-08-14 03:46:34,2012-08-14 03:46:34
1188,136,completed,2012-08-14 03:46:39,2012-08-14 03:46:39
1189,136,completed,2012-08-14 03:46:41,2012-08-14 03:46:41
1190,86,completed,2012-08-14 03:46:43,2012-08-14 03:46:43
1191,86,completed,2012-08-14 03:46:43,2012-08-14 03:46:43
1192,91,completed,2012-08-14 12:30:11,2012-08-14 12:30:11
1193,82,completed,2012-08-16 00:45:07,2012-08-16 00:45:07
1194,82,completed,2012-08-16 00:45:09,2012-08-16 00:45:09
1195,121,completed,2012-08-17 00:04:03,2012-08-17 00:04:03
1196,121,completed,2012-08-17 00:09:22,2012-08-17 00:09:22
1197,79,completed,2012-08-17 06:00:20,2012-08-17 06:00:20
1198,82,completed,2012-08-17 06:00:24,2012-08-17 06:00:24
1199,84,completed,2012-08-19 21:12:45,2012-08-19 21:12:45
1200,82,completed,2012-08-19 21:12:47,2012-08-19 21:12:47
1201,79,completed,2012-08-19 21:43:36,2012-08-19 21:43:36
1202,82,completed,2012-08-19 21:43:39,2012-08-19 21:43:39
1203,85,completed,2012-08-19 22:41:48,2012-08-19 22:41:48
1204,85,completed,2012-08-19 22:42:06,2012-08-19 22:42:06
1205,85,completed,2012-08-19 22:42:31,2012-08-19 22:42:31
1206,82,completed,2012-08-19 22:44:30,2012-08-19 22:44:30
1208,82,completed,2012-08-19 23:09:43,2012-08-19 23:09:43
1209,81,completed,2012-08-19 23:09:48,2012-08-19 23:09:48
1210,81,completed,2012-08-20 08:14:42,2012-08-20 08:14:42
1211,81,completed,2012-08-20 08:14:47,2012-08-20 08:14:47
1212,136,completed,2012-08-20 22:23:41,2012-08-20 22:23:41
1213,136,completed,2012-08-20 22:29:08,2012-08-20 22:29:08
1214,136,completed,2012-08-20 22:34:39,2012-08-20 22:34:39
1215,91,completed,2012-08-20 22:38:40,2012-08-20 22:38:40
1216,90,completed,2012-08-21 04:16:41,2012-08-21 04:16:41
1217,91,completed,2012-08-21 04:16:41,2012-08-21 04:16:41
1218,79,completed,2012-08-21 05:51:26,2012-08-21 05:51:26
1219,82,completed,2012-08-21 05:51:29,2012-08-21 05:51:29
1220,79,completed,2012-08-21 05:51:54,2012-08-21 05:51:54
1221,79,completed,2012-08-21 06:02:21,2012-08-21 06:02:21
1222,82,completed,2012-08-21 06:02:23,2012-08-21 06:02:23
1223,79,completed,2012-08-21 06:02:53,2012-08-21 06:02:53
1224,82,completed,2012-08-21 06:02:57,2012-08-21 06:02:57
1225,82,completed,2012-08-21 06:02:59,2012-08-21 06:02:59
1226,82,completed,2012-08-21 06:03:00,2012-08-21 06:03:00
1227,82,completed,2012-08-21 06:08:07,2012-08-21 06:08:07
1228,79,completed,2012-08-21 06:08:08,2012-08-21 06:08:08
1229,225,completed,2012-08-21 06:14:43,2012-08-21 06:14:43
1230,79,completed,2012-08-21 21:41:36,2012-08-21 21:41:36
1231,125,completed,2012-08-21 21:41:38,2012-08-21 21:41:38
1232,91,completed,2012-08-21 23:21:19,2012-08-21 23:21:19
1233,91,completed,2012-08-22 00:20:28,2012-08-22 00:20:28
1234,91,completed,2012-08-22 00:20:40,2012-08-22 00:20:40
1235,91,completed,2012-08-22 00:21:12,2012-08-22 00:21:12
1236,90,completed,2012-08-22 00:21:10,2012-08-22 00:21:10
1237,121,completed,2012-08-22 01:41:40,2012-08-22 01:41:40
1238,136,completed,2012-08-22 01:41:42,2012-08-22 01:41:42
1239,121,completed,2012-08-22 01:51:24,2012-08-22 01:51:24
1240,121,completed,2012-08-22 01:55:08,2012-08-22 01:55:08
1241,121,completed,2012-08-22 02:03:21,2012-08-22 02:03:21
1242,121,completed,2012-08-22 02:03:26,2012-08-22 02:03:26
1243,121,completed,2012-08-22 02:03:32,2012-08-22 02:03:32
1244,121,completed,2012-08-22 02:03:34,2012-08-22 02:03:34
1245,121,completed,2012-08-22 02:03:43,2012-08-22 02:03:43
1246,121,completed,2012-08-22 02:05:16,2012-08-22 02:05:16
1247,136,completed,2012-08-22 02:05:18,2012-08-22 02:05:18
1248,121,completed,2012-08-22 03:02:43,2012-08-22 03:02:43
1249,121,completed,2012-08-22 03:08:12,2012-08-22 03:08:12
1250,121,completed,2012-08-22 03:10:39,2012-08-22 03:10:39
1251,136,completed,2012-08-22 03:13:13,2012-08-22 03:13:13
1252,121,completed,2012-08-22 03:17:27,2012-08-22 03:17:27
1253,121,completed,2012-08-22 03:19:40,2012-08-22 03:19:40
1254,121,completed,2012-08-22 03:23:17,2012-08-22 03:23:17
1255,121,completed,2012-08-22 03:26:09,2012-08-22 03:26:09
1256,121,completed,2012-08-22 04:17:37,2012-08-22 04:17:37
1257,121,completed,2012-08-22 04:17:53,2012-08-22 04:17:53
1258,121,completed,2012-08-22 04:18:08,2012-08-22 04:18:08
1259,121,completed,2012-08-22 04:18:18,2012-08-22 04:18:18
1260,121,completed,2012-08-22 04:18:44,2012-08-22 04:18:44
1261,121,completed,2012-08-22 04:18:57,2012-08-22 04:18:57
1262,121,completed,2012-08-22 04:19:32,2012-08-22 04:19:32
1263,121,completed,2012-08-22 04:19:42,2012-08-22 04:19:42
1264,121,completed,2012-08-22 04:19:51,2012-08-22 04:19:51
1265,82,completed,2012-08-22 05:22:13,2012-08-22 05:22:13
1266,79,completed,2012-08-22 05:25:53,2012-08-22 05:25:53
1267,121,completed,2012-08-22 05:26:30,2012-08-22 05:26:30
1268,82,completed,2012-08-22 05:29:22,2012-08-22 05:29:22
1269,82,completed,2012-08-22 05:35:32,2012-08-22 05:35:32
1270,82,completed,2012-08-22 05:35:37,2012-08-22 05:35:37
1271,79,completed,2012-08-22 05:35:55,2012-08-22 05:35:55
1272,79,completed,2012-08-22 05:38:00,2012-08-22 05:38:00
1273,121,completed,2012-08-22 05:38:24,2012-08-22 05:38:24
1274,79,completed,2012-08-22 05:42:47,2012-08-22 05:42:47
1275,82,completed,2012-08-22 05:42:47,2012-08-22 05:42:47
1276,82,completed,2012-08-22 05:43:32,2012-08-22 05:43:32
1277,79,completed,2012-08-22 05:44:06,2012-08-22 05:44:06
1278,82,completed,2012-08-22 05:48:09,2012-08-22 05:48:09
1279,79,completed,2012-08-22 05:48:13,2012-08-22 05:48:13
1280,79,completed,2012-08-22 05:48:46,2012-08-22 05:48:46
1281,82,completed,2012-08-22 05:50:35,2012-08-22 05:50:35
1282,83,completed,2012-08-22 05:53:01,2012-08-22 05:53:01
1283,83,completed,2012-08-22 05:54:42,2012-08-22 05:54:42
1284,83,completed,2012-08-22 05:57:28,2012-08-22 05:57:28
1285,83,completed,2012-08-22 05:59:20,2012-08-22 05:59:20
1286,83,completed,2012-08-22 06:02:31,2012-08-22 06:02:31
1370,82,completed,2012-08-22 06:42:19,2012-08-22 06:42:19
1371,81,completed,2012-08-22 06:42:18,2012-08-22 06:42:18
1372,82,completed,2012-08-22 06:42:38,2012-08-22 06:42:38
1373,81,completed,2012-08-22 06:44:25,2012-08-22 06:44:25
1375,82,completed,2012-08-22 06:59:28,2012-08-22 06:59:28
1376,81,completed,2012-08-22 07:00:04,2012-08-22 07:00:04
1377,82,completed,2012-08-22 07:00:55,2012-08-22 07:00:55
1378,82,completed,2012-08-22 07:12:18,2012-08-22 07:12:18
1379,81,completed,2012-08-22 07:12:54,2012-08-22 07:12:54
1380,82,completed,2012-08-22 07:13:27,2012-08-22 07:13:27
1381,79,completed,2012-08-22 07:19:23,2012-08-22 07:19:23
1382,82,completed,2012-08-22 07:20:00,2012-08-22 07:20:00
1383,79,completed,2012-08-22 07:21:41,2012-08-22 07:21:41
1384,79,completed,2012-08-22 07:24:03,2012-08-22 07:24:03
1385,79,completed,2012-08-22 07:28:32,2012-08-22 07:28:32
1386,82,completed,2012-08-22 07:28:32,2012-08-22 07:28:32
1387,79,completed,2012-08-22 07:28:53,2012-08-22 07:28:53
1388,79,completed,2012-08-22 07:32:24,2012-08-22 07:32:24
1389,82,completed,2012-08-22 07:32:27,2012-08-22 07:32:27
1390,79,completed,2012-08-22 07:32:57,2012-08-22 07:32:57
1391,79,completed,2012-08-22 07:50:39,2012-08-22 07:50:39
1392,82,completed,2012-08-22 07:50:39,2012-08-22 07:50:39
1393,79,completed,2012-08-22 07:51:31,2012-08-22 07:51:31
1394,82,completed,2012-08-22 07:51:31,2012-08-22 07:51:31
1395,82,completed,2012-08-22 07:59:31,2012-08-22 07:59:31
1396,82,completed,2012-08-22 07:59:55,2012-08-22 07:59:55
1397,82,completed,2012-08-22 08:21:09,2012-08-22 08:21:09
1398,79,completed,2012-08-22 08:21:09,2012-08-22 08:21:09
1399,84,completed,2012-08-22 22:13:02,2012-08-22 22:13:02
1400,82,completed,2012-08-22 22:13:02,2012-08-22 22:13:02
1401,85,completed,2012-08-22 22:29:50,2012-08-22 22:29:50
1402,85,completed,2012-08-22 22:30:34,2012-08-22 22:30:34
1403,85,completed,2012-08-22 22:30:47,2012-08-22 22:30:47
1404,85,completed,2012-08-22 22:31:03,2012-08-22 22:31:03
1405,85,completed,2012-08-22 22:31:37,2012-08-22 22:31:37
1406,85,completed,2012-08-22 22:31:54,2012-08-22 22:31:54
1407,85,completed,2012-08-22 22:34:19,2012-08-22 22:34:19
1408,85,completed,2012-08-22 22:34:46,2012-08-22 22:34:46
1409,85,completed,2012-08-22 22:35:06,2012-08-22 22:35:06
1410,85,completed,2012-08-22 22:35:16,2012-08-22 22:35:16
1411,85,completed,2012-08-22 22:35:52,2012-08-22 22:35:52
1412,82,completed,2012-08-22 22:38:18,2012-08-22 22:38:18
1413,82,completed,2012-08-22 22:38:28,2012-08-22 22:38:28
1414,82,completed,2012-08-22 22:38:43,2012-08-22 22:38:43
1415,82,completed,2012-08-22 22:38:53,2012-08-22 22:38:53
1416,82,completed,2012-08-22 22:39:06,2012-08-22 22:39:06
1417,82,completed,2012-08-22 22:39:16,2012-08-22 22:39:16
1418,82,completed,2012-08-22 22:39:26,2012-08-22 22:39:26
1419,82,completed,2012-08-22 22:39:35,2012-08-22 22:39:35
1420,82,completed,2012-08-22 22:40:12,2012-08-22 22:40:12
1421,82,completed,2012-08-22 22:40:28,2012-08-22 22:40:28
1422,82,completed,2012-08-22 22:40:38,2012-08-22 22:40:38
1423,82,completed,2012-08-22 22:41:19,2012-08-22 22:41:19
1424,85,completed,2012-08-22 22:41:52,2012-08-22 22:41:52
1425,85,completed,2012-08-22 22:42:13,2012-08-22 22:42:13
1426,82,completed,2012-08-22 22:43:20,2012-08-22 22:43:20
1427,85,completed,2012-08-22 22:43:42,2012-08-22 22:43:42
1428,82,completed,2012-08-22 22:43:53,2012-08-22 22:43:53
1429,82,completed,2012-08-22 22:44:11,2012-08-22 22:44:11
1430,82,completed,2012-08-22 22:44:44,2012-08-22 22:44:44
1431,85,completed,2012-08-22 22:44:44,2012-08-22 22:44:44
1432,82,completed,2012-08-22 22:49:36,2012-08-22 22:49:36
1433,85,completed,2012-08-22 22:51:12,2012-08-22 22:51:12
1434,82,completed,2012-08-22 22:51:12,2012-08-22 22:51:12
1435,82,completed,2012-08-22 22:51:33,2012-08-22 22:51:33
1436,85,completed,2012-08-22 22:54:22,2012-08-22 22:54:22
1437,82,completed,2012-08-22 22:54:22,2012-08-22 22:54:22
1438,82,completed,2012-08-22 22:58:03,2012-08-22 22:58:03
1439,85,completed,2012-08-22 22:58:03,2012-08-22 22:58:03
1440,82,completed,2012-08-22 22:59:30,2012-08-22 22:59:30
1441,82,completed,2012-08-22 22:59:39,2012-08-22 22:59:39
1442,82,completed,2012-08-22 23:00:48,2012-08-22 23:00:48
1443,85,completed,2012-08-22 23:03:47,2012-08-22 23:03:47
1444,82,completed,2012-08-22 23:03:47,2012-08-22 23:03:47
1445,82,completed,2012-08-22 23:04:22,2012-08-22 23:04:22
1446,85,completed,2012-08-22 23:04:22,2012-08-22 23:04:22
1447,82,completed,2012-08-22 23:09:15,2012-08-22 23:09:15
1448,85,completed,2012-08-22 23:09:15,2012-08-22 23:09:15
1449,82,completed,2012-08-22 23:09:21,2012-08-22 23:09:21
1450,85,completed,2012-08-22 23:09:56,2012-08-22 23:09:56
1451,82,completed,2012-08-22 23:09:56,2012-08-22 23:09:56
1452,82,completed,2012-08-22 23:09:52,2012-08-22 23:09:52
1453,82,completed,2012-08-22 23:10:02,2012-08-22 23:10:02
1454,82,completed,2012-08-22 23:10:17,2012-08-22 23:10:17
1455,82,completed,2012-08-22 23:10:26,2012-08-22 23:10:26
1456,82,completed,2012-08-22 23:10:36,2012-08-22 23:10:36
1457,82,completed,2012-08-22 23:10:45,2012-08-22 23:10:45
1458,82,completed,2012-08-22 23:10:54,2012-08-22 23:10:54
1459,82,completed,2012-08-22 23:11:21,2012-08-22 23:11:21
1460,85,completed,2012-08-22 23:11:21,2012-08-22 23:11:21
1461,85,completed,2012-08-22 23:11:25,2012-08-22 23:11:25
1462,82,completed,2012-08-22 23:14:40,2012-08-22 23:14:40
1463,82,completed,2012-08-22 23:14:50,2012-08-22 23:14:50
1464,82,completed,2012-08-22 23:15:00,2012-08-22 23:15:00
1465,82,completed,2012-08-22 23:15:15,2012-08-22 23:15:15
1466,82,completed,2012-08-22 23:15:25,2012-08-22 23:15:25
1467,82,completed,2012-08-22 23:15:35,2012-08-22 23:15:35
1468,82,completed,2012-08-22 23:16:13,2012-08-22 23:16:13
1469,82,completed,2012-08-22 23:16:26,2012-08-22 23:16:26
1470,82,completed,2012-08-22 23:16:41,2012-08-22 23:16:41
1471,82,completed,2012-08-22 23:17:15,2012-08-22 23:17:15
1472,82,completed,2012-08-22 23:17:24,2012-08-22 23:17:24
1473,82,completed,2012-08-22 23:17:59,2012-08-22 23:17:59
1474,85,completed,2012-08-22 23:17:59,2012-08-22 23:17:59
1475,82,completed,2012-08-22 23:21:31,2012-08-22 23:21:31
1476,82,completed,2012-08-22 23:21:41,2012-08-22 23:21:41
1477,82,completed,2012-08-22 23:21:55,2012-08-22 23:21:55
1478,82,completed,2012-08-22 23:22:04,2012-08-22 23:22:04
1479,82,completed,2012-08-22 23:22:17,2012-08-22 23:22:17
1480,82,completed,2012-08-22 23:22:27,2012-08-22 23:22:27
1481,82,completed,2012-08-22 23:22:47,2012-08-22 23:22:47
1482,82,completed,2012-08-22 23:23:08,2012-08-22 23:23:08
1483,82,completed,2012-08-22 23:24:03,2012-08-22 23:24:03
1484,82,completed,2012-08-22 23:24:16,2012-08-22 23:24:16
1485,82,completed,2012-08-22 23:28:46,2012-08-22 23:28:46
1486,85,completed,2012-08-22 23:29:21,2012-08-22 23:29:21
1487,82,completed,2012-08-22 23:29:21,2012-08-22 23:29:21
1488,82,completed,2012-08-22 23:29:28,2012-08-22 23:29:28
1489,136,completed,2012-08-22 23:42:41,2012-08-22 23:42:41
1490,136,completed,2012-08-22 23:43:30,2012-08-22 23:43:30
1491,136,completed,2012-08-22 23:44:42,2012-08-22 23:44:42
1492,136,completed,2012-08-22 23:57:12,2012-08-22 23:57:12
1493,136,completed,2012-08-22 23:57:41,2012-08-22 23:57:41
1494,136,completed,2012-08-23 00:00:19,2012-08-23 00:00:19
